latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status
9.35835,78.81918,335.56,301.0,34.56,3.34,1.4678743481123135,0.33,7,4,247,1,1,3.34,3.34,Transient,1,0.4423489078353718,False,Normal Thermal Pattern
9.39725,80.44811,344.19,301.66,42.52999999999997,6.58,2.0255131996542803,0.66,7,4,247,2,2,12.114999999999998,17.65,Transient,1,0.4115321917986922,False,Normal Thermal Pattern
9.39895,80.43722,335.38,304.15,31.230000000000015,5.29,1.8389610707123487,0.66,7,4,247,6,5,5.973333333333334,8.13,Recurring,1,0.4625000608220357,False,Normal Thermal Pattern
9.40358,80.29104,344.85,303.02,41.83000000000004,7.0,2.079441541679836,0.66,7,4,247,2,1,10.45,13.9,Transient,1,0.3868783230100504,False,Normal Thermal Pattern
9.40687,80.29053,344.61,302.53,42.08000000000004,13.9,2.7013612129514133,0.66,7,4,247,2,1,10.45,13.9,Transient,1,0.4017569310538017,False,Normal Thermal Pattern
9.42775,80.38309,338.73,303.62,35.110000000000014,4.79,1.7561322915849038,0.66,7,4,247,1,1,10.52,10.52,Transient,1,0.3792208572114921,False,Normal Thermal Pattern
9.44964,80.48254,345.3,301.94,43.360000000000014,8.56,2.25758772706331,0.66,7,4,247,1,1,8.56,8.56,Transient,1,0.38391194756019514,False,Normal Thermal Pattern
9.72387,78.35549,334.19,305.43,28.75999999999999,5.33,1.8453002361560848,0.33,7,4,247,1,1,5.33,5.33,Transient,1,0.4408059991352356,False,Normal Thermal Pattern
9.82854,77.56429,338.99,303.65,35.34000000000003,5.62,1.890095369948917,0.66,7,4,247,1,1,5.62,5.62,Transient,1,0.35657407720513107,False,Normal Thermal Pattern
9.82879,78.55407,334.45,302.71,31.74000000000001,2.01,1.1019400787607845,0.33,7,4,247,1,1,2.01,2.01,Transient,1,0.4707436840627663,False,Normal Thermal Pattern
10.23521,79.19682,336.6,302.56,34.04000000000002,5.05,1.80005827204275,0.33,7,4,247,2,2,7.369999999999999,9.69,Transient,1,0.46414521888528754,False,Normal Thermal Pattern
10.87023,79.84801,337.26,301.77,35.49000000000001,3.23,1.4422019930581866,0.66,7,4,247,2,2,4.6,5.97,Transient,1,0.3833408848685251,False,Normal Thermal Pattern
9.71209,80.08627,306.74,291.97,14.769999999999982,2.35,1.208960345836975,0.66,20,4,247,1,1,2.35,2.35,Transient,1,0.47570382263308947,False,Normal Thermal Pattern
9.80522,77.56261,315.54,292.58,22.96000000000004,2.07,1.1216775615991057,0.66,20,4,247,1,1,2.07,2.07,Transient,1,0.4583336234246667,False,Normal Thermal Pattern
9.97884,76.37681,302.32,286.96,15.360000000000014,1.63,0.9669838461896731,0.66,20,4,247,2,2,1.2999999999999998,1.63,Transient,1,0.4833721697932553,False,Normal Thermal Pattern
10.61504,77.50061,309.05,292.05,17.0,1.42,0.883767540168595,0.66,20,4,247,1,1,1.42,1.42,Transient,1,0.45133008985133344,False,Normal Thermal Pattern
10.92628,78.4984,314.41,291.57,22.840000000000032,4.48,1.7011051009599245,0.66,20,4,247,2,2,4.055,4.48,Transient,1,0.48173047327332286,False,Normal Thermal Pattern
11.2685,80.00368,331.73,291.25,40.48000000000002,4.56,1.715598108262491,0.66,20,4,247,6,6,3.0966666666666662,7.53,Recurring,-1,0.5581972291898799,True,ML Anomaly
11.51788,77.70787,308.15,283.35,24.799999999999955,1.62,0.9631743177730056,0.66,20,4,247,2,1,1.55,1.62,Transient,1,0.45634433578180383,False,Normal Thermal Pattern
11.5186,77.70729,303.15,284.04,19.10999999999996,1.48,0.9082585601768908,0.66,20,4,247,2,1,1.55,1.62,Transient,1,0.46896166264513617,False,Normal Thermal Pattern
11.80936,77.92444,308.01,293.29,14.71999999999997,3.41,1.483874689458755,0.66,20,4,247,10,5,2.316,3.41,Recurring,-1,0.5884995434648892,True,ML Anomaly
11.80959,77.92345,311.3,293.37,17.930000000000007,3.31,1.4609379041156565,0.66,20,4,247,10,5,2.316,3.41,Recurring,-1,0.581040833790567,True,ML Anomaly
11.81003,77.92034,318.11,292.86,25.25,3.41,1.483874689458755,0.66,20,4,247,10,5,2.316,3.41,Recurring,-1,0.5799454249529966,True,ML Anomaly
11.81028,77.91938,314.3,292.58,21.720000000000027,3.31,1.4609379041156565,0.66,20,4,247,10,5,2.316,3.41,Recurring,-1,0.5787412360386689,True,ML Anomaly
12.01868,76.65131,303.06,288.79,14.269999999999982,0.73,0.5481214085096876,0.66,20,4,247,2,1,0.765,0.8,Transient,1,0.476298086648749,False,Normal Thermal Pattern
12.02063,76.65154,304.14,288.89,15.25,0.8,0.5877866649021191,0.66,20,4,247,2,1,0.765,0.8,Transient,1,0.47268962536472636,False,Normal Thermal Pattern
12.71426,76.89852,307.39,290.9,16.49000000000001,0.68,0.5187937934151675,0.66,20,4,247,1,1,0.68,0.68,Transient,1,0.4764501455263469,False,Normal Thermal Pattern
8.04815,80.00616,335.02,296.88,38.13999999999999,7.4,2.128231705849268,0.66,7,5,248,2,2,6.725,7.4,Transient,1,0.37843380271670357,False,Normal Thermal Pattern
8.2525,80.25742,331.97,302.73,29.24000000000001,3.74,1.556037135706985,0.33,7,5,248,3,2,8.446666666666667,10.8,Transient,1,0.48716906881476874,False,Normal Thermal Pattern
8.25539,80.32426,333.93,298.68,35.25,3.19,1.4327007339340465,0.66,7,5,248,4,3,5.815,8.67,Transient,1,0.41603238495975947,False,Normal Thermal Pattern
8.25945,80.32359,345.26,300.31,44.94999999999999,6.93,2.0706530356467567,0.66,7,5,248,4,3,5.815,8.67,Transient,1,0.4276911229062002,False,Normal Thermal Pattern
8.40236,80.42842,335.3,296.38,38.920000000000016,4.55,1.713797927758343,0.66,7,5,248,3,2,5.613333333333333,7.74,Transient,1,0.37864947447341124,False,Normal Thermal Pattern
8.40295,80.43198,339.07,296.54,42.52999999999997,4.55,1.713797927758343,0.66,7,5,248,3,2,5.613333333333333,7.74,Transient,1,0.38360954116525786,False,Normal Thermal Pattern
8.42342,80.3809,336.8,296.24,40.56,4.34,1.6752256529721037,0.66,7,5,248,2,1,4.34,4.34,Transient,1,0.35492598738306474,False,Normal Thermal Pattern
8.42401,80.38447,336.58,296.12,40.45999999999998,4.34,1.6752256529721037,0.66,7,5,248,2,1,4.34,4.34,Transient,1,0.3551106440628204,False,Normal Thermal Pattern
8.44334,80.19783,340.25,297.98,42.26999999999998,7.97,2.1938856760707046,0.66,7,5,248,3,3,7.913333333333333,9.42,Transient,1,0.4084457758432008,False,Normal Thermal Pattern
8.5738,80.39909,331.1,300.58,30.52000000000004,2.98,1.3812818192963463,0.66,7,5,248,2,2,3.47,3.96,Transient,1,0.3958870669680921,False,Normal Thermal Pattern
8.62455,77.91331,335.09,296.57,38.51999999999998,6.53,2.018895041811802,0.66,7,5,248,1,1,6.53,6.53,Transient,1,0.35805073145759864,False,Normal Thermal Pattern
8.62842,77.79488,343.54,300.2,43.34000000000003,9.66,2.3664984187376983,0.66,7,5,248,1,1,9.66,9.66,Transient,1,0.3859582659686565,False,Normal Thermal Pattern
8.63003,80.38985,346.0,300.73,45.26999999999998,9.6,2.360854001118021,0.66,7,5,248,2,2,9.2,9.6,Transient,1,0.4090113799759615,False,Normal Thermal Pattern
8.74177,77.40366,340.22,301.53,38.690000000000055,10.53,2.444952334280968,0.66,7,5,248,1,1,10.53,10.53,Transient,1,0.38433478644265356,False,Normal Thermal Pattern
8.74992,77.84068,335.67,298.97,36.69999999999999,15.53,2.805176911832933,0.66,7,5,248,1,1,15.53,15.53,Transient,1,0.42650361861483305,False,Normal Thermal Pattern
8.77072,80.10439,333.71,299.01,34.69999999999999,3.88,1.5851452198650555,0.66,7,5,248,1,1,3.88,3.88,Transient,1,0.3582340873715272,False,Normal Thermal Pattern
8.84348,78.11538,332.2,298.73,33.46999999999997,3.27,1.451613827240533,0.66,7,5,248,1,1,3.27,3.27,Transient,1,0.3629703998070554,False,Normal Thermal Pattern
8.84688,77.52462,344.05,303.55,40.5,11.27,2.50715725872282,0.66,7,5,248,1,1,11.27,11.27,Transient,1,0.3936881012890766,False,Normal Thermal Pattern
8.87289,77.61432,343.61,301.85,41.75999999999999,7.78,2.172476407647025,0.66,7,5,248,1,1,7.78,7.78,Transient,1,0.3709800192924121,False,Normal Thermal Pattern
9.0763,80.40665,345.22,300.6,44.620000000000005,10.5,2.4423470353692043,0.66,7,5,248,1,1,10.5,10.5,Transient,1,0.39570779617110524,False,Normal Thermal Pattern
9.3084,78.79866,339.66,297.82,41.84000000000003,3.98,1.6054298910365616,0.66,7,5,248,1,1,3.98,3.98,Transient,1,0.35826198066112286,False,Normal Thermal Pattern
9.33327,77.42467,339.48,296.24,43.24000000000001,4.67,1.7351891177396608,0.66,7,5,248,2,2,2.62,4.67,Transient,1,0.3882461710643947,False,Normal Thermal Pattern
9.37131,80.31544,343.55,299.78,43.77000000000004,9.02,2.3045830956567186,0.66,7,5,248,1,1,9.02,9.02,Transient,1,0.37898985792798195,False,Normal Thermal Pattern
9.39154,78.88762,338.73,299.34,39.39000000000004,4.61,1.724550719534605,0.66,7,5,248,5,2,4.298,4.69,Recurring,1,0.4092830901876974,False,Normal Thermal Pattern
9.39205,78.88804,340.54,298.99,41.55000000000001,4.69,1.7387102481382395,0.66,7,5,248,5,2,4.298,4.69,Recurring,1,0.41440683260288164,False,Normal Thermal Pattern
9.39592,78.88686,336.72,298.79,37.93000000000001,4.61,1.724550719534605,0.66,7,5,248,5,2,4.298,4.69,Recurring,1,0.40890767855675747,False,Normal Thermal Pattern
9.39643,78.8873,333.15,298.66,34.48999999999995,4.69,1.7387102481382395,0.66,7,5,248,5,2,4.298,4.69,Recurring,1,0.4120859826337325,False,Normal Thermal Pattern
9.39784,80.42539,342.0,299.87,42.13,4.57,1.717395053939193,0.66,7,5,248,6,5,5.973333333333334,8.13,Recurring,1,0.4645420299091499,False,Normal Thermal Pattern
9.41481,80.42964,349.38,301.0,48.38,19.06,2.998727782533789,0.66,7,5,248,9,5,11.636666666666663,29.65,Recurring,-1,0.579761231833283,True,ML Anomaly
9.41498,80.45523,333.44,300.47,32.96999999999997,12.91,2.632608005935352,0.66,7,5,248,10,5,9.654,12.91,Recurring,1,0.523469966708294,False,Normal Thermal Pattern
9.41584,80.46038,345.39,300.28,45.110000000000014,12.91,2.632608005935352,0.66,7,5,248,10,5,9.654,12.91,Recurring,1,0.520847237107738,False,Normal Thermal Pattern
9.42989,80.40474,334.33,299.84,34.49000000000001,2.23,1.172482137234565,0.66,7,5,248,24,9,9.203333333333331,24.67,Persistent,-1,0.6345337262850769,True,ML Anomaly
9.43119,80.4056,335.33,299.79,35.539999999999964,2.81,1.3376291891386096,0.66,7,5,248,24,9,9.203333333333331,24.67,Persistent,-1,0.6280187600122904,True,ML Anomaly
9.43621,80.41788,339.65,299.4,40.25,4.28,1.6639260977181702,0.66,7,5,248,1,1,4.28,4.28,Transient,1,0.3557734671451233,False,Normal Thermal Pattern
9.44193,80.42754,331.66,298.91,32.75,2.16,1.1505720275988207,0.66,7,5,248,1,1,2.16,2.16,Transient,1,0.38800261304116374,False,Normal Thermal Pattern
10.09445,77.89512,342.08,301.1,40.97999999999996,13.48,2.6727683869575705,0.66,7,5,248,2,1,11.285,13.48,Transient,1,0.3942238384215622,False,Normal Thermal Pattern
10.09586,77.89691,340.86,299.51,41.35000000000002,9.09,2.3115448343655176,0.66,7,5,248,2,1,11.285,13.48,Transient,1,0.38157234487585456,False,Normal Thermal Pattern
10.27044,77.25731,330.63,297.08,33.55000000000001,7.7,2.163323025660538,0.66,7,5,248,4,3,8.6075,16.81,Transient,1,0.4326867771952706,False,Normal Thermal Pattern
10.40149,79.27921,331.57,297.24,34.329999999999984,7.13,2.0955609235597192,0.66,7,5,248,1,1,7.13,7.13,Transient,1,0.36865063938382875,False,Normal Thermal Pattern
10.43229,79.63264,342.49,298.67,43.81999999999999,4.35,1.6770965609079151,0.66,7,5,248,1,1,4.35,4.35,Transient,1,0.36276287345787744,False,Normal Thermal Pattern
10.43859,77.31449,339.76,301.16,38.599999999999966,12.02,2.5664866367804238,0.66,7,5,248,1,1,12.02,12.02,Transient,1,0.3910858755625841,False,Normal Thermal Pattern
10.68266,77.4065,338.57,303.34,35.23000000000002,11.41,2.518502599216516,0.66,7,5,248,1,1,11.41,11.41,Transient,1,0.39749217788678454,False,Normal Thermal Pattern
10.71123,79.4289,341.69,300.29,41.39999999999998,6.18,1.9712993830601329,0.66,7,5,248,1,1,6.18,6.18,Transient,1,0.3612261746437373,False,Normal Thermal Pattern
10.87756,79.31715,332.91,298.71,34.200000000000045,4.55,1.713797927758343,0.66,7,5,248,1,1,4.55,4.55,Transient,1,0.35529182802009784,False,Normal Thermal Pattern
10.98393,78.21921,337.97,300.17,37.80000000000001,7.0,2.079441541679836,0.66,7,5,248,1,1,7.0,7.0,Transient,1,0.3617145645090648,False,Normal Thermal Pattern
11.00214,77.12466,339.89,303.19,36.69999999999999,13.48,2.6727683869575705,0.66,7,5,248,1,1,13.48,13.48,Transient,1,0.4020874210210198,False,Normal Thermal Pattern
11.48418,77.27011,333.99,300.69,33.30000000000001,3.57,1.5195132049061133,0.66,7,5,248,1,1,3.57,3.57,Transient,1,0.36035308940262356,False,Normal Thermal Pattern
12.15397,78.16905,336.62,302.19,34.43000000000001,4.39,1.6845453849209058,0.66,7,5,248,1,1,4.39,4.39,Transient,1,0.35799062110972196,False,Normal Thermal Pattern
12.8087,79.956,331.25,300.28,30.970000000000027,3.42,1.4861396960896067,0.66,7,5,248,1,1,3.42,3.42,Transient,1,0.368222159663923,False,Normal Thermal Pattern
13.40306,77.79495,331.54,303.21,28.33000000000004,4.98,1.7884205679625405,0.33,7,5,248,1,1,4.98,4.98,Transient,1,0.43991311635059066,False,Normal Thermal Pattern
13.37448,78.87302,304.49,292.03,12.460000000000036,0.63,0.4885800148186709,0.66,20,5,248,1,1,0.63,0.63,Transient,1,0.4964232778769474,False,Normal Thermal Pattern
8.67761,77.63989,315.85,287.39,28.46000000000004,2.61,1.2837077723447896,0.66,20,5,248,1,1,2.61,2.61,Transient,1,0.4534216201841424,False,Normal Thermal Pattern
8.70224,78.05685,307.38,285.29,22.08999999999997,1.29,0.8285518175661483,0.66,20,5,248,2,2,3.64,5.99,Transient,1,0.4954371955949288,False,Normal Thermal Pattern
11.94986,76.94534,307.4,289.7,17.69999999999999,1.03,0.708035793053696,0.66,20,5,248,1,1,1.03,1.03,Transient,1,0.4592428867575001,False,Normal Thermal Pattern
12.62565,79.78779,314.52,290.27,24.25,2.0,1.0986122886681098,0.66,20,5,248,1,1,2.0,2.0,Transient,1,0.45309641565687525,False,Normal Thermal Pattern
12.80543,77.43291,306.42,290.17,16.25,0.66,0.5068176023684519,0.66,20,5,248,2,2,1.325,1.99,Transient,1,0.4818851662166364,False,Normal Thermal Pattern
12.95159,79.9017,308.28,292.92,15.359999999999957,0.77,0.5709795465857378,0.66,20,5,248,1,1,0.77,0.77,Transient,1,0.4722412825447839,False,Normal Thermal Pattern
13.01668,77.74179,303.01,290.02,12.990000000000007,0.5,0.4054651081081644,0.66,20,5,248,1,1,0.5,0.5,Transient,1,0.5074462938100353,False,Normal Thermal Pattern
8.02004,80.31163,330.28,289.97,40.309999999999945,5.14,1.814824742159051,0.66,7,6,249,1,1,5.14,5.14,Transient,1,0.36539899233343753,False,Normal Thermal Pattern
8.0389,80.3515,349.41,290.15,59.26000000000005,9.39,2.340843805111136,0.66,7,6,249,1,1,9.39,9.39,Transient,1,0.4351999576753291,False,Normal Thermal Pattern
8.06931,80.23161,335.04,288.07,46.97000000000003,5.34,1.8468787684491343,0.66,7,6,249,2,1,5.0,5.34,Transient,1,0.3754429668096601,False,Normal Thermal Pattern
8.07245,80.22962,335.56,288.64,46.920000000000016,4.66,1.7334238922150915,0.66,7,6,249,2,1,5.0,5.34,Transient,1,0.37377687374693935,False,Normal Thermal Pattern
8.25499,80.25665,343.4,293.89,49.50999999999999,10.8,2.468099531471619,0.66,7,6,249,3,2,8.446666666666667,10.8,Transient,1,0.4168052315756895,False,Normal Thermal Pattern
8.2606,80.25567,349.96,292.22,57.73999999999995,10.8,2.468099531471619,0.66,7,6,249,3,2,8.446666666666667,10.8,Transient,1,0.4518387686632058,False,Normal Thermal Pattern
8.31421,80.17928,330.06,291.8,38.25999999999999,5.0,1.791759469228055,0.66,7,6,249,1,1,5.0,5.0,Transient,1,0.3616970217491647,False,Normal Thermal Pattern
8.31937,80.3007,338.03,291.51,46.51999999999998,7.38,2.1258479144939915,0.66,7,6,249,2,1,6.725,7.38,Transient,1,0.37606213185356896,False,Normal Thermal Pattern
8.32054,80.30001,342.88,291.87,51.00999999999999,6.07,1.955860479908481,0.66,7,6,249,2,1,6.725,7.38,Transient,1,0.3821394860887369,False,Normal Thermal Pattern
8.40109,80.43324,337.34,292.84,44.5,7.74,2.167910189667444,0.66,7,6,249,3,2,5.613333333333333,7.74,Transient,1,0.3936091270497818,False,Normal Thermal Pattern
8.44197,80.31695,367.0,293.21,73.79000000000002,14.84,2.76253838638628,1.0,7,6,249,1,1,14.84,14.84,Transient,-1,0.594312770610466,True,ML Anomaly
8.50305,80.21844,334.87,292.0,42.870000000000005,13.15,2.649714624089247,0.66,7,6,249,4,1,12.775,13.15,Transient,1,0.4312693620834645,False,Normal Thermal Pattern
8.50377,80.22226,367.0,292.79,74.20999999999998,13.15,2.649714624089247,1.0,7,6,249,4,1,12.775,13.15,Transient,-1,0.5986323442934172,True,ML Anomaly
8.50486,80.21972,367.0,292.63,74.37,12.4,2.5952547069568657,1.0,7,6,249,4,1,12.775,13.15,Transient,-1,0.5973823874801215,True,ML Anomaly
8.50555,80.22356,367.0,292.89,74.11000000000001,12.4,2.5952547069568657,1.0,7,6,249,4,1,12.775,13.15,Transient,-1,0.5943751320315545,True,ML Anomaly
8.51852,80.23936,336.6,291.83,44.77000000000004,4.18,1.6448050562713916,0.66,7,6,249,1,1,4.18,4.18,Transient,1,0.36472171128723113,False,Normal Thermal Pattern
8.6569,80.49527,345.0,290.39,54.610000000000014,8.82,2.2844211223663744,0.66,7,6,249,1,1,8.82,8.82,Transient,1,0.4107352825180051,False,Normal Thermal Pattern
8.74539,80.20245,333.89,290.37,43.51999999999998,6.95,2.0731719286662407,0.66,7,6,249,2,1,8.465,9.98,Transient,1,0.38139060405403796,False,Normal Thermal Pattern
8.7461,80.20624,339.04,291.76,47.28000000000003,9.98,2.3960754360813845,0.66,7,6,249,2,1,8.465,9.98,Transient,1,0.3923477206753116,False,Normal Thermal Pattern
8.81484,80.48472,330.84,292.52,38.31999999999999,5.35,1.8484548129046,0.66,7,6,249,1,1,5.35,5.35,Transient,1,0.3608803710495395,False,Normal Thermal Pattern
8.91877,80.43142,346.19,291.36,54.829999999999984,7.5,2.1400661634962708,0.66,7,6,249,5,4,8.476,18.71,Recurring,1,0.4866738964745038,False,Normal Thermal Pattern
9.06089,77.65742,330.2,289.16,41.03999999999997,6.47,2.010894999144726,0.66,7,6,249,1,1,6.47,6.47,Transient,1,0.3782976067192393,False,Normal Thermal Pattern
9.35343,80.28749,331.28,288.26,43.01999999999998,2.47,1.244154593958768,0.66,7,6,249,1,1,2.47,2.47,Transient,1,0.39297690285122094,False,Normal Thermal Pattern
9.3743,80.46233,339.61,290.52,49.09000000000003,4.13,1.6351056591826785,0.66,7,6,249,1,1,4.13,4.13,Transient,1,0.3761414676662985,False,Normal Thermal Pattern
9.398,80.37682,338.47,289.34,49.13000000000005,2.85,1.3480731482996928,0.66,7,6,249,2,1,3.405,3.96,Transient,1,0.39375747583824466,False,Normal Thermal Pattern
9.39895,80.3748,336.16,289.92,46.24000000000001,3.96,1.601405740736836,0.66,7,6,249,2,1,3.405,3.96,Transient,1,0.3742744716742279,False,Normal Thermal Pattern
9.40206,80.4609,346.37,292.14,54.23000000000002,8.5,2.2512917986064958,0.66,7,6,249,10,5,9.654,12.91,Recurring,1,0.5259557486435977,False,Normal Thermal Pattern
9.4027,80.46444,341.1,291.79,49.31,8.93,2.295560478057081,0.66,7,6,249,10,5,9.654,12.91,Recurring,1,0.5121251958460274,False,Normal Thermal Pattern
9.40877,80.467,367.0,292.53,74.47000000000003,10.66,2.4561641809223462,1.0,7,6,249,10,5,9.654,12.91,Recurring,-1,0.6483909335462188,True,ML Anomaly
9.42008,80.36726,330.35,290.76,39.59000000000003,2.24,1.175573329804238,0.66,7,6,249,3,2,3.2133333333333334,4.16,Transient,1,0.41232105651917583,False,Normal Thermal Pattern
9.46915,80.47984,349.73,289.89,59.84000000000003,19.34,3.012589390620414,0.66,7,6,249,3,2,15.62,19.34,Transient,1,0.5335173850189061,False,Normal Thermal Pattern
9.4698,80.48336,355.61,287.85,67.75999999999999,19.34,3.012589390620414,0.33,7,6,249,3,2,15.62,19.34,Transient,-1,0.6225280229811383,True,ML Anomaly
9.47606,80.45673,340.28,289.8,50.47999999999996,4.51,1.706564623164823,0.66,7,6,249,1,1,4.51,4.51,Transient,1,0.37750026365742106,False,Normal Thermal Pattern
9.76366,80.16456,338.37,289.64,48.73000000000002,6.59,2.0268315914075385,0.66,7,6,249,2,1,6.59,6.59,Transient,1,0.3773808147205435,False,Normal Thermal Pattern
9.76915,80.16356,355.69,289.47,66.21999999999997,6.59,2.0268315914075385,0.33,7,6,249,2,1,6.59,6.59,Transient,1,0.5323440698396662,False,Normal Thermal Pattern
9.77767,78.38486,346.77,285.86,60.90999999999997,11.04,2.488234439880675,0.66,7,6,249,1,1,11.04,11.04,Transient,1,0.45900114183615065,False,Normal Thermal Pattern
10.3562,79.15823,339.14,286.24,52.89999999999998,5.56,1.8809906029559973,0.66,7,6,249,2,1,5.925,6.29,Transient,1,0.3915331381302431,False,Normal Thermal Pattern
10.35633,79.15871,337.42,286.42,51.0,6.29,1.986503546020567,0.66,7,6,249,2,1,5.925,6.29,Transient,1,0.3902990828654232,False,Normal Thermal Pattern
10.89275,77.62709,335.17,290.69,44.48000000000002,7.34,2.1210632163706555,0.66,7,6,249,1,1,7.34,7.34,Transient,1,0.3747610723726493,False,Normal Thermal Pattern
10.93033,78.4953,331.85,289.5,42.35000000000002,3.63,1.5325568680981427,0.66,7,6,249,2,2,4.055,4.48,Transient,1,0.3874481745127649,False,Normal Thermal Pattern
10.94046,78.16074,342.28,285.74,56.53999999999997,3.88,1.5851452198650555,0.66,7,6,249,1,1,3.88,3.88,Transient,1,0.41434088992216134,False,Normal Thermal Pattern
11.62928,76.9966,333.19,288.3,44.88999999999999,10.29,2.4239173781615704,0.66,7,6,249,1,1,10.29,10.29,Transient,1,0.4134783920642722,False,Normal Thermal Pattern
9.01685,77.36189,330.32,290.0,40.31999999999999,2.82,1.3402504226184837,0.66,9,6,249,2,2,2.525,2.82,Transient,1,0.4059400818716702,False,Normal Thermal Pattern
10.61561,77.42004,305.64,289.97,15.66999999999996,1.34,0.8501509293696101,0.66,19,6,249,4,3,0.875,1.51,Transient,1,0.5156099777270762,False,Normal Thermal Pattern
10.90553,77.41677,303.06,288.18,14.879999999999995,0.89,0.636576829071551,0.66,19,6,249,2,1,1.265,1.64,Transient,1,0.48441595189986353,False,Normal Thermal Pattern
10.90637,77.41584,305.31,288.22,17.089999999999975,1.64,0.9707789171582248,0.66,19,6,249,2,1,1.265,1.64,Transient,1,0.4678638730660035,False,Normal Thermal Pattern
11.92694,78.42115,310.15,279.06,31.08999999999997,1.68,0.9858167945227652,0.66,19,6,249,1,1,1.68,1.68,Transient,1,0.49297504610904924,False,Normal Thermal Pattern
10.39689,77.61567,334.0,287.66,46.339999999999975,6.43,2.005525858729668,0.66,19,6,249,1,1,6.43,6.43,Transient,1,0.471879908473069,False,Normal Thermal Pattern
8.03589,80.41181,333.76,292.3,41.45999999999998,5.08,1.805004695978076,0.66,8,0,250,1,1,5.08,5.08,Transient,1,0.3507602606350205,False,Normal Thermal Pattern
8.05743,80.43962,333.55,291.52,42.03000000000003,4.65,1.7316555451583495,0.66,8,0,250,1,1,4.65,4.65,Transient,1,0.35504736824490274,False,Normal Thermal Pattern
8.38848,80.20661,342.01,291.84,50.170000000000016,8.29,2.2289385528257477,0.66,8,0,250,2,1,8.485,8.68,Transient,1,0.3814695429755337,False,Normal Thermal Pattern
8.38858,80.20611,342.0,291.8,50.19999999999999,8.68,2.2700619012884857,0.66,8,0,250,2,1,8.485,8.68,Transient,1,0.3828382824623145,False,Normal Thermal Pattern
8.5905,80.34922,334.9,290.16,44.73999999999995,4.44,1.6937790608678511,0.66,8,0,250,1,1,4.44,4.44,Transient,1,0.3586244558802971,False,Normal Thermal Pattern
8.86686,78.08612,333.88,284.26,49.620000000000005,2.78,1.3297240096314962,0.66,8,0,250,4,3,10.7475,13.83,Transient,1,0.4813824311420719,False,Normal Thermal Pattern
8.90995,77.51759,330.26,288.76,41.5,4.66,1.7334238922150915,0.66,8,0,250,2,1,3.93,4.66,Transient,1,0.36720252467912234,False,Normal Thermal Pattern
8.91237,77.5182,332.13,289.1,43.02999999999997,3.2,1.4350845252893227,0.66,8,0,250,2,1,3.93,4.66,Transient,1,0.37071741345817666,False,Normal Thermal Pattern
9.01174,77.45811,338.72,288.23,50.49000000000001,4.68,1.7369512327330598,0.66,8,0,250,1,1,4.68,4.68,Transient,1,0.37243490951463115,False,Normal Thermal Pattern
9.08718,77.47947,331.36,295.48,35.879999999999995,3.5,1.5040773967762742,0.66,8,0,250,1,1,3.5,3.5,Transient,1,0.35170955759949657,False,Normal Thermal Pattern
9.20163,78.26099,330.33,286.01,44.31999999999999,1.0,0.6931471805599453,0.66,8,0,250,1,1,1.0,1.0,Transient,1,0.44050476395708077,False,Normal Thermal Pattern
9.27757,77.48306,332.05,292.42,39.63,3.24,1.4445632692438664,0.66,8,0,250,1,1,3.24,3.24,Transient,1,0.35836558899537274,False,Normal Thermal Pattern
10.52722,76.9183,336.19,296.67,39.51999999999998,7.44,2.132982308607866,0.66,8,0,250,1,1,7.44,7.44,Transient,1,0.35445021435342927,False,Normal Thermal Pattern
11.4255,79.19963,351.07,295.32,55.75,7.34,2.1210632163706555,0.66,8,0,250,1,1,7.34,7.34,Transient,1,0.4041923984954998,False,Normal Thermal Pattern
12.19458,76.79126,340.22,296.11,44.110000000000014,14.03,2.710048203764883,0.66,8,0,250,1,1,14.03,14.03,Transient,1,0.39970309065992654,False,Normal Thermal Pattern
12.62642,79.35217,343.14,293.93,49.20999999999998,11.39,2.516889695641051,0.66,8,0,250,2,1,11.875,12.36,Transient,1,0.4021038013966973,False,Normal Thermal Pattern
12.62691,79.35641,343.88,294.09,49.79000000000002,12.36,2.5922651681085,0.66,8,0,250,2,1,11.875,12.36,Transient,1,0.40622985106032383,False,Normal Thermal Pattern
13.30328,77.49928,330.44,297.74,32.69999999999999,3.78,1.5644405465033644,0.66,8,0,250,1,1,3.78,3.78,Transient,1,0.3567694842940212,False,Normal Thermal Pattern
13.39125,78.55362,342.85,298.16,44.69,4.87,1.7698546338400052,0.66,8,0,250,1,1,4.87,4.87,Transient,1,0.35338100580387793,False,Normal Thermal Pattern
8.26735,80.30713,305.05,290.32,14.730000000000018,0.49,0.3987761199573678,0.66,19,0,250,1,1,0.49,0.49,Transient,1,0.5116356350080786,False,Normal Thermal Pattern
8.2917,80.2041,309.21,290.12,19.08999999999997,0.78,0.5766133643039938,0.66,19,0,250,1,1,0.78,0.78,Transient,1,0.48033613917753804,False,Normal Thermal Pattern
8.43688,77.6253,297.94,273.86,24.079999999999984,0.53,0.4252677354043441,0.66,19,0,250,2,2,0.87,1.21,Transient,-1,0.5664360977275927,True,ML Anomaly
